tourist_destination,review_post
Igorot Stone Kingdom,"Great place. Clean and very relaxing. The entrance fee is P100 pesos for adults. It's worth it since it's long while walking and climbing. The store outside are expensive, it's better to buy upstairs because the store is cheaper."
Igorot Stone Kingdom,Worth it. The construction of the buildings is very beautiful and quality. Go for a walk friends!
Igorot Stone Kingdom,"As of May 2022, he still has construction going on. Not worth the 100 pesos entrance fee 😅"
Igorot Stone Kingdom,"The place is beautiful but the 100per head entrance is too expensive and the upstairs parking space for motorbikes is dangerous, it is prone to simple, although someone is guarding the helmets .."
Igorot Stone Kingdom,"It's not done yet, but the place is very beautiful, the e-fee is worth it, make sure to bring water so you don't get wet while walking."
Igorot Stone Kingdom,Nice view relaxing so nice location superb nice view at the very top😍💕💕💕💕 will be visiting again
Igorot Stone Kingdom,"The igorot stone kingdom is super beautiful, you will be really impressed by their work❤️"
Igorot Stone Kingdom,Too bad it's raining but it's so beautiful it's worth it!
Igorot Stone Kingdom,"As for me, it's pricey because there aren't many activities, just good for taking pictures, appreciating and you'll almost just walk around."
Igorot Stone Kingdom,"Unique place and easy to get to, beautiful picture picture..Note with intance pay. except 3 years old below"
Igorot Stone Kingdom,He's not done yet. So some new ones will be added. There is an entrance of 100php
Igorot Stone Kingdom,"For P100 entrance, you can see and take pictures of many rocks! 😂 Kidding aside, the place itself looks great! Although, they are still doing a lot and improving in the area itself. Make the parking lot difficult. Very limited parking space outside."
Igorot Stone Kingdom,"A very boring place, low-cost construction, no artistic sense at all, not a cultural monument, and even a good perspective for taking pictures. The charges are unreasonable, the 200p admission ticket and the parking fee are also expensive. Disorganized management, only suitable for location shooting, not suitable for internal tours"
Igorot Stone Kingdom,"It's a bit boring for me, the place is small, but these stone walls are special, and it's over after taking a few photos"
Igorot Stone Kingdom,"akyatan to, mahangin pagdating sa taas..nice and refreshing .."
Igorot Stone Kingdom,"We are so amazed to this place, tho we didn't go up to the very high part of the place and we are still adding a lot of improvements to the place :) Hopefully there will be mini activities for those who took the tour."
Igorot Stone Kingdom,There are a lot of people and it's still raining but the place is okay love the castle ❣️  
Igorot Stone Kingdom,It's worth going even if it's storming😂😂
Igorot Stone Kingdom,"It's ok inside, so maybe 100 entrance fee because it's still under construction. It's also hot inside, more climb if you bet a good insta worthy pic"
Igorot Stone Kingdom,"The place is beautiful, there are many rocks, it's good to take pictures"
Igorot Stone Kingdom,You are worthless. If you're into photos and not experienced you might love the place. Very risky parking especially for motorcycles. A lot of falling and falling. Not worth the trip.
Igorot Stone Kingdom,Nice 😍😍😍 you can stay overnight hihi.
Igorot Stone Kingdom,"There is a plaque at the entrance to this under construction attraction.It's the story of how a guy, following a dream of a white carabao, decided to rebuild the Igorot kingdom, which disappeared many years ago.A bold idea, and construction is underway, with thousands of stones lined up.Maybe better to come back when the construction is finished."
Igorot Stone Kingdom,"100per head senior 50php, 80 kids. It's ok for them to develop the place"
Igorot Stone Kingdom,"The road is slippery especially when wet. Not for those who are malululain kasi matarik tignan. Clean nmn the place but a bit pricey at the entrance of 100 then only less designs and the place has no other special features. They have statues and carvings plus the free use of thier traditional dress and pwede mag pa kuha with Igorot Locals. It's not almost complete yet because you can still see many under construction in this part of the place. On the next visit, I wonder if the fee will be more worthwhile."
Igorot Stone Kingdom,"The place is beautiful. But those who charge above the riprap area are unappealing. Paintings are only close together but 20/head. Then when we took a picture at the May Igorot standee, someone immediately shouted twenty per head, even more hostile. We took a picture again in the chair, another twenty, there was another twenty in the chair next to him, literally just 3 steps, another twenty can head. The two young women charged angrily. Unbecoming of a tourist spot. I hope the charge is only once upon entering. Every twitch, charge ... Umbra that leaves happy and went for a walk, leaves When he lost his appetite for the place -_-"
Igorot Stone Kingdom,You can also rent Baguio's folk costumes. Some of them were playing Andean folk music.
Igorot Stone Kingdom,"Good for picture taking. There are also parents of Igorot Outfit that you can wear in the whole place to take pictures. The size of the place and still under development when we went, but the potential is great if it takes time, given that it is 2020 to start working on it. Near Tam-Awan Village so it's good to go along with your walk."
Igorot Stone Kingdom,It's closed..until further notice.. We went on 11/21/22. They should have information on their page so don't waste your time going there..
Igorot Stone Kingdom,"Mdanda puru stone ,, under contruction pa pero ok namn"
Igorot Stone Kingdom,sobrang ganda kaso di namen masyado naenjoy kase umulan bawi na lang next layff
Igorot Stone Kingdom,It's OK. You can see the art of the area but it seems unfinished. It's not friendly because there are a lot of climbers. 😂
Igorot Stone Kingdom,The place is beautiful. Strange. Hopefully next time we come back fully developed.
Igorot Stone Kingdom,Love it. The beauty and the cleanliness of the place.
Igorot Stone Kingdom,"the best, nice work"
Igorot Stone Kingdom,A park that impressively recreates the living environment of the local natives in ancient times. It is interesting to walk around the park and be impressed by the lifestyles of the ancients and enjoy the view from the strategic observation points scattered in high places that are suitable for it.
Igorot Stone Kingdom,The place is nice...clean restroom..but their parking is far away...
Igorot Stone Kingdom,It always seems crowded. Then it's crowded .... is the Mirador trail actually better ....
Igorot Stone Kingdom,Filipino tribal buildingsMade of stone
Igorot Stone Kingdom,Must visit place even with many people.
Igorot Stone Kingdom,The view is beautiful when it is at its highest
Igorot Stone Kingdom,Amazing! still be vigilant there is still a long handed person who is taking d his umbrella 😃
Igorot Stone Kingdom,"There is nothing to see much just to do landscape photography, a pretty boring place.The entry as of 6.7.22 was 100 pesos"
Igorot Stone Kingdom,There is an entrance fee. Crowded and difficult to get a taxi. It's not fully finished yet but it's a nice view.
Igorot Stone Kingdom,Hard to get to. It's beautiful. lady man
Igorot Stone Kingdom,Headgear of weekdays overcrowd weekends
Igorot Stone Kingdom,4 stars first HAHHA the other spots are still under construction now then they lack food and are also a bit pricey .The view is Instagramable and the place is a bit wide so your feet are ready HAHHAH go up mandin100 entrance fee for adults and 80 for children but for toddlers it's free
Igorot Stone Kingdom,It was so amazing..and I was even more impressed with the workers who were climbing the stones one by one..
Igorot Stone Kingdom,it's hard to take a taxi when traveling on your own ... the queue is long because I'm going on the weekend
Igorot Stone Kingdom,Many have been here! So just for the sake of remembrance!
Igorot Stone Kingdom,"Igorot stone kingdom is very nice. If your knees hurt, it might be difficult to climb. We just had a hard time parking. We need to park there on the steep road, we just begged the private residential to park with a 50 pesos fee."
Igorot Stone Kingdom,The place is nice because it was over crowded to think it was a weekday when we went
Igorot Stone Kingdom,"Good, not fully finished, I'll be back again after a year, relieves stress 👍"
Igorot Stone Kingdom,Worth 100
Igorot Stone Kingdom,It was amazing. but he was only small.
Igorot Stone Kingdom,"Too many people, it's a bit difficult to park because it's Sunday"
Igorot Stone Kingdom,Much better to go in the afternoon. The place is beautiful. More walking but it's fine
Igorot Stone Kingdom,That's what's in the picture. It's a bit difficult to park.
Igorot Stone Kingdom,"Wow, Super amazed at the place. Kudos to the Archs. And Engineers who planned it. 10/10 👏👏👏"
Igorot Stone Kingdom,"Nice here too. Next time we go back to Saba, the cafe is over hehe so we can chill after the tour. 😊"
Igorot Stone Kingdom,"If you are going there with transpo be prepared for the traffic and very difficult parking space... I suggest you go around 7am and wait for it to open, because you won't be able to enjoy it at noon because the traffic is already difficult, parking is even more difficult, and prepare 100php per head..."
Igorot Stone Kingdom,Very nice work ....
Igorot Stone Kingdom,The road is very foggiess and slippery
Igorot Stone Kingdom,"Better avoid going on Sundays because very crowded, a lot of people."
Igorot Stone Kingdom,She is beautiful and fit on Instagram
Igorot Stone Kingdom,"It's so beautiful. I don't see it outside, but when you go inside, it's very different. the pic is on FB but it's worth 100 pesos entrance"
Igorot Stone Kingdom,"Nice place a bit far away but good experience under construction, parking is free, the cr is clean, no entrance fee is charged"
Igorot Stone Kingdom,Bring water.. promise you will be thirsty..
Igorot Stone Kingdom,It's ok for picture taking but it's like you just climbed the stairs and then there's nothing .. 100 pesos entrance
Igorot Stone Kingdom,My 1st time here.. nice
Igorot Stone Kingdom,Super Ganda And just Chillax while having coffee.
Igorot Stone Kingdom,"New attraction in Baguio. Expect na madaming tao so mas maigi na pumunta ng maaga.Here's the other details.Address: #86 Long-long Benguet Road, Pinsao Proper, Baguio CityOpening Hours: 6:00 AM – 6:00 PM (Daily). The opening hours might change, so please check the official website or Facebook page before visiting.Entrance Fee: P100 (Regular); P80 (Senior & PWD with ID); P80 (Kids 4-12 y/o); FREE (3 y/o and below)"
Igorot Stone Kingdom,CROWDED BUT THE VIEW IS BEAUTIFUL! THE BEST
Igorot Stone Kingdom,Very beautiful. The 100 pesos entrance fee is worth it
Igorot Stone Kingdom,Not for oldies..but I enjoy it more in tamawan..but go with it in the itinerary because it's close to tamawan.have a lot of energy..hahahaha
Igorot Stone Kingdom,"It's beautiful, it's breathless going up 🤣"
Igorot Stone Kingdom,100 pesos Medium pricey for me an entrance.
Igorot Stone Kingdom,Only 1 because it's expensive entrance
Igorot Stone Kingdom,"The place is not finished, it is under construction and the tickets are very expensive and not worth entering."
Igorot Stone Kingdom,The family was happy. Parking is difficult on Saturdays and Sundays
Igorot Stone Kingdom,Super Double!
Igorot Stone Kingdom,expensive for 100 entrance and the food outside is also expensive
Igorot Stone Kingdom,Facebook myday is Instagrammable
Igorot Stone Kingdom,Fabulous
Igorot Stone Kingdom,easy to get to and beautiful♥️highly recommended😍
Igorot Stone Kingdom,Awesome placeParking space is difficult
Igorot Stone Kingdom,Very beautiful place worth going to 🖤🖤🖤
Igorot Stone Kingdom,He is not very developed yet.Go if you can't peek. So you can appreciate the look more
Igorot Stone Kingdom,It's okay. It's a bit chaotic because there are so many people. He's just small inside
Igorot Stone Kingdom,It's well made... The entrance is expensive...
