tourist_destination,review_post
Tam-awan Village,"They’ve re-opened since August. It’s my second time after more than 10 years and it is still a beautiful place to appreciate nature and Ifugao culture. We hiked, entered the typical Igorot house, breathed fresh air, feasted in a rich flora & ended with a free taste of local wines — strawberry, duhat, rice wine, over some street food. Bought a woven head band in the souvenir shop."
Tam-awan Village,Food are expensive if you don't like art what's point visiting it
Tam-awan Village,Love the arts. The ambience is great.
Tam-awan Village,Historical arts and culture
Tam-awan Village,I liked the traditional dance. The hiking trail was tough and a bit dangerous for children aged 7 below. I saw one snake passing by in front of me. I was not so shocked because the place is almost like a forest with a community inside.
Tam-awan Village,The place is good for exploring. Good stuff. The trail is very slippery specially during rainy days. You'll find no guides or anyone to ask for assistance. They have a disclosure of being not liable for any injuries occurred inside so be very careful.
Tam-awan Village,Amazing art and view in one place.
Tam-awan Village,They have rooms that you can book for an overnight stay.
Tam-awan Village,It's my 1st time here and I enjoyed it.
Tam-awan Village,Very educational. Made me appreciate my country's culture even more.
Tam-awan Village,"Art, culture, education and fun in 1"
Tam-awan Village,A Local village with traditional cultural information and arts.
Tam-awan Village,"One of a kind place. There are 2 galleries here a souvenir shop and a cafe on site with local grown coffee and eats. All the souvenirs are local made. Follow all the paths when you are there some beautiful and unique hidden spots. Like the pathway of mirrors; the bamboo bridges, hidden koi pond, spirit house and more."
Tam-awan Village,Super nice. 😊 Amazing artworks.
Tam-awan Village,"Good place to go on a weekday where visitors are not that many. Tho on the weekend cordilleran cultural dance is presented. Honestly nothing much to see, it's basically a hillside decorated with cordilleran huts that are not that awing. Again what's good the see are the cultural dancers and the traditional cordilleran attire you can use for free that you won't look like a tourist. They also have a portrait artist who has excellent work."
Tam-awan Village,Nice place for nature lovers.
Tam-awan Village,"It's a great place to get to know the people of Tam-awan. Learn about their way of living, their culture and their art. You can also join them dance! The area is mossy though probably because of the season during our visit. But it's worth to visit."
Tam-awan Village,full of art..cool weather..awesome!!
Tam-awan Village,Not much to expect. A hundred bucks fee is not really worth it. Parking is a mess. A very risky hiking experience with a not so safe trail and stairways.
Tam-awan Village,"eat at there cafe, they'll served you an over size meals 👌👌👌"
Tam-awan Village,It was ok not that much good what we think
Tam-awan Village,"It was a bit rainy because of two tropical depressions in Luzon but the place was still open, there were still some people visiting the place. The map they provided was simple enough to understand, somedays there are cultural presentations inside but we didn't see one. The experience was quite enlightening to have to witness the eclectic art collection and the different houses of the Cordilleras."
Tam-awan Village,It is great place! But too small. They have a biggest dream catcher I ever seen. And some arts from tribe are so beautiful.P.S don't go up. Nothing there in upper view point.
Tam-awan Village,still love going to this place. it's like my comfort zone when in baguio.
Tam-awan Village,A must visit place in Baguio ! The place has a lot of steps so expect a little “hike”. The steps could get a little slippery especially if it has rained. Might not be grandparent or child friendly however the beautiful scenery is worth the hike. Must watch the cultural dance as well !
Tam-awan Village,The peak is one of my most fave points. You can really see the fog. We came here and it was rainy so I would say that the village was not as vibrant as it should be. The have a nice gallery and accomodating staff. It was also brownout when we came here and they have no gensets so yeah. I wish they could improve the stairs and the path.
Tam-awan Village,"Good place to explore to appreciate nature, art, and culture. Be sure to ask for guidance how to navigate the facility."
Tam-awan Village,So many excitement place and the dancer igorot so very good😊
Tam-awan Village,"If you're up for a quick trek, this is it. Parts of the trail are slippery too as some are moist and a bit muddy. My companions who can't make it up stayed to view the galleries that showcased the rich culture of the locals"
Tam-awan Village,"If you are into arts and culture or just in search of the perfect background for your next profile picture, this place is for you. There are colorful murals and paintings and well preserved ancient Igorot houses. There are cafes and restaurants nearby too. However, caution is proper if you are with children and elderlies because visitors need to climb some steep stairs to fully explore the whole village."
Tam-awan Village,"Family bonding, relaxing.. nice place.. friends venue..😘😍😊"
Tam-awan Village,very good place for the culturally-inclined
Tam-awan Village,We didn't really enjoy it quite slippery make sure to wear proper trekking shoes if you want to visit it and enjoy to the fullest... Entrance fee is a dollar or less so don't expect much unless you are a really really nature lover.
Tam-awan Village,"Tam-awan Village really made sure Baguio's culture will be showcased in the most authentic possible way. However, guests are not ""warned"" of the steep trek going to the viewpoint. There were no signs around the place how many more meters/steps to finish the trail. Overall, will still recommend to teens or adult tourists but not kids and seniors."
